"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"249","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","19.6","California","2016-09-07"
"549","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","13.6","California","2016-09-07"
"831","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","15.6","California","2016-09-07"
"1120","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","17.7","California","2016-09-07"
"1239","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","15.6","California","2016-09-07"
"2164","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","24.5","California","2016-09-07"
"2597","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","17.2","California","2016-09-07"
"2860","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","14.4","California","2016-09-07"
"3587","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","13.4","California","2016-09-07"
"5137","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","10.2","California","2016-09-07"
"5636","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","8.4","California","2016-09-07"
"5994","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","9.1","California","2016-09-07"
"6333","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","11.7","California","2016-09-07"
"6837","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","18.6","California","2016-09-07"
"7190","ug/m3 LC","Bakersfield","34.841567","-118.860588","Kern","6.5","California","2016-09-07"
"8061","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","15.1","California","2016-09-07"
"9069","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.82376","-118.18921","Los Angeles","13.3","California","2016-09-07"
"9329","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.79236","-118.17533","Los Angeles","10.7","California","2016-09-07"
"9761","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.859444","-118.200278","Los Angeles","14.8","California","2016-09-07"
"10626","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","14","California","2016-09-07"
"11179","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","21","California","2016-09-07"
"11531","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","12.6","California","2016-09-07"
