"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"277","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","6.7","California","2016-10-10"
"578","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","8.1","California","2016-10-10"
"853","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","6.4","California","2016-10-10"
"1149","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","6.1","California","2016-10-10"
"1263","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","4.3","California","2016-10-10"
"2611","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","9.5","California","2016-10-10"
"2888","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","5.6","California","2016-10-10"
"3620","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","8.2","California","2016-10-10"
"12372","ug/m3 LC","Napa","38.310942","-122.296189","Napa","7.6","California","2016-10-10"
"13313","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","4.9","California","2016-10-10"
"14785","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9447129","-116.830074","Riverside","7.9","California","2016-10-10"
"19342","ug/m3 LC","San Diego-Carlsbad","32.8422420009","-116.768225","San Diego","3.8","California","2016-10-10"
"19603","ug/m3 LC","San Diego-Carlsbad","33.2170250009","-117.396158","San Diego","11.6","California","2016-10-10"
"20102","ug/m3 LC","San Diego-Carlsbad","32.7014920009","-117.149653","San Diego","9.6","California","2016-10-10"
"20380","ug/m3 LC","San Diego-Carlsbad","32.7252260006","-116.3652034267","San Diego","6.1","California","2016-10-10"
"20669","ug/m3 LC","San Diego-Carlsbad","32.5793610009","-116.929486","San Diego","12.6","California","2016-10-10"
"21148","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","11.9","California","2016-10-10"
"21770","ug/m3 LC","San Francisco-Oakland-Hayward","37.765946","-122.399044","San Francisco","5","California","2016-10-10"
"23453","ug/m3 LC","San Francisco-Oakland-Hayward","37.482934","-122.20337","San Mateo","7","California","2016-10-10"
"24488","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.999571","-121.574684","Santa Clara","3.6","California","2016-10-10"
"24850","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.348497","-121.894898","Santa Clara","8.7","California","2016-10-10"
"25150","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.338135","-121.849783","Santa Clara","10.7","California","2016-10-10"
"26055","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","6.2","California","2016-10-10"
"26339","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","5.3","California","2016-10-10"
"26636","ug/m3 LC","Santa Rosa","38.403765","-122.818294","Sonoma","4.7","California","2016-10-10"
"28538","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.210154","-118.870496","Ventura","4.8","California","2016-10-10"
"28837","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.404268","-118.809946","Ventura","5.8","California","2016-10-10"
"29130","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.448048","-119.231321","Ventura","7.4","California","2016-10-10"
"29426","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","4.6","California","2016-10-10"
"29727","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","3.2","California","2016-10-10"
"30019","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.252378","-119.143176","Ventura","7.5","California","2016-10-10"
