"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"255","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","8.7","California","2016-09-18"
"556","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","10.8","California","2016-09-18"
"1127","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","10.2","California","2016-09-18"
"1245","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","9.5","California","2016-09-18"
"2175","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","7.9","California","2016-09-18"
"2871","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","10.5","California","2016-09-18"
"3598","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","9.2","California","2016-09-18"
"5148","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","12.2","California","2016-09-18"
"5199","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","9.2","California","2016-09-18"
"5289","ug/m3 LC","El Centro","32.97833","-115.53917","Imperial","7","California","2016-09-18"
"5381","ug/m3 LC","El Centro","32.79222","-115.56306","Imperial","6.8","California","2016-09-18"
"5647","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","4.1","California","2016-09-18"
"5741","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","3","California","2016-09-18"
"6005","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","4.3","California","2016-09-18"
"6344","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","8.5","California","2016-09-18"
"6848","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","13.4","California","2016-09-18"
"7200","ug/m3 LC","Bakersfield","34.841567","-118.860588","Kern","3.6","California","2016-09-18"
"7635","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.1365","-117.92391","Los Angeles","15.2","California","2016-09-18"
"8072","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","19","California","2016-09-18"
"8374","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.19925","-118.53276","Los Angeles","10.1","California","2016-09-18"
"8641","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.9013890009","-118.205","Los Angeles","15.2","California","2016-09-18"
"8733","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0119400009","-118.06995","Los Angeles","16","California","2016-09-18"
"8823","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.1326","-118.1272","Los Angeles","11.7","California","2016-09-18"
"9080","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.82376","-118.18921","Los Angeles","15.5","California","2016-09-18"
"9340","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.79236","-118.17533","Los Angeles","14.3","California","2016-09-18"
"9772","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.859444","-118.200278","Los Angeles","16.1","California","2016-09-18"
"11190","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","16.8","California","2016-09-18"
"11542","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","104.7","California","2016-09-18"
"11811","ug/m3 LC","Salinas","36.2092860009","-121.126371","Monterey","8.5","California","2016-09-18"
"12094","ug/m3 LC","Salinas","36.6967601141","-121.6371823446","Monterey","9.3","California","2016-09-18"
"12350","ug/m3 LC","Napa","38.310942","-122.296189","Napa","8","California","2016-09-18"
"12766","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.83062","-117.93845","Orange","13.8","California","2016-09-18"
"13025","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.63003","-117.67593","Orange","12.3","California","2016-09-18"
"13291","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","7.3","California","2016-09-18"
"14764","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9447129","-116.830074","Riverside","5.8","California","2016-09-18"
"14964","ug/m3 LC","Riverside-San Bernardino-Ontario","33.70853","-116.21537","Riverside","4.4","California","2016-09-18"
"15052","ug/m3 LC","Riverside-San Bernardino-Ontario","33.85275","-116.54101","Riverside","3.5","California","2016-09-18"
"15312","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9995800009","-117.41601","Riverside","15.8","California","2016-09-18"
