"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"274","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","4.9","California","2016-10-07"
"575","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","6.1","California","2016-10-07"
"850","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","9.5","California","2016-10-07"
"1146","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","9.1","California","2016-10-07"
"1260","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","9","California","2016-10-07"
"2608","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","8.9","California","2016-10-07"
"2885","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","6.6","California","2016-10-07"
"3617","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","9.3","California","2016-10-07"
"12369","ug/m3 LC","Napa","38.310942","-122.296189","Napa","8.2","California","2016-10-07"
"13310","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","3.5","California","2016-10-07"
"14783","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9447129","-116.830074","Riverside","3.4","California","2016-10-07"
"19339","ug/m3 LC","San Diego-Carlsbad","32.8422420009","-116.768225","San Diego","0.6","California","2016-10-07"
"19600","ug/m3 LC","San Diego-Carlsbad","33.2170250009","-117.396158","San Diego","12.3","California","2016-10-07"
"20099","ug/m3 LC","San Diego-Carlsbad","32.7014920009","-117.149653","San Diego","11.9","California","2016-10-07"
"20377","ug/m3 LC","San Diego-Carlsbad","32.7252260006","-116.3652034267","San Diego","4.5","California","2016-10-07"
"20666","ug/m3 LC","San Diego-Carlsbad","32.5793610009","-116.929486","San Diego","11.6","California","2016-10-07"
"21145","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","11.1","California","2016-10-07"
"21767","ug/m3 LC","San Francisco-Oakland-Hayward","37.765946","-122.399044","San Francisco","8.4","California","2016-10-07"
"23450","ug/m3 LC","San Francisco-Oakland-Hayward","37.482934","-122.20337","San Mateo","7.7","California","2016-10-07"
"24485","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.999571","-121.574684","Santa Clara","2","California","2016-10-07"
"24847","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.348497","-121.894898","Santa Clara","9.6","California","2016-10-07"
"25147","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.338135","-121.849783","Santa Clara","8.9","California","2016-10-07"
"26052","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","9","California","2016-10-07"
"26336","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","7","California","2016-10-07"
"26633","ug/m3 LC","Santa Rosa","38.403765","-122.818294","Sonoma","5","California","2016-10-07"
"28535","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.210154","-118.870496","Ventura","5.2","California","2016-10-07"
"28834","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.404268","-118.809946","Ventura","3.5","California","2016-10-07"
"29127","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.448048","-119.231321","Ventura","8.8","California","2016-10-07"
"29423","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","4.8","California","2016-10-07"
"29724","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","4","California","2016-10-07"
"30016","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.252378","-119.143176","Ventura","8.5","California","2016-10-07"
